player_ID,Player,lg_ID,year_ID,Pos,Age,Tm,G,MP,OWS,DWS,WS,WSAA
edwarja01,James Edwards,NBA,1994,C,38,LAL,45,469,0.1,0.1,0.3,-0.69878084
jordare01,Reggie Jordan,NBA,1994,SG,26,LAL,23,259,0.6,0.2,0.8,0.248434462
harvean01,Antonio Harvey,NBA,1994,PF,23,LAL,27,247,-0.4,0.2,-0.2,-0.726010378
schayda01,Danny Schayes,NBA,1994,C,34,LAL,13,133,-0.1,0.1,0,-0.283236358
wilsotr01,Trevor Wilson,NBA,1994,PF,25,LAL,5,126,0.2,0.1,0.3,0.031670819
ricegl01,Glen Rice,NBA,1994,SF,26,MIA,81,2999,7.3,2.9,10.2,3.813339578
smithst01,Steve Smith,NBA,1994,SG,24,MIA,78,2776,6.2,1.9,8.1,2.188239636
seikaro01,Rony Seikaly,NBA,1994,C,28,MIA,72,2410,3.3,3.4,6.7,1.567672018
longgr01,Grant Long,NBA,1994,PF,27,MIA,69,2201,2.6,2.5,5.1,0.412757723
shawbr01,Brian Shaw,NBA,1994,SG,27,MIA,77,2037,1.2,2,3.2,-1.137988423
sallejo01,John Salley,NBA,1994,PF,29,MIA,76,1910,2.5,2.3,4.8,0.732470355
colesbi01,Bimbo Coles,NBA,1994,PG,25,MIA,76,1726,1.8,1.4,3.2,-0.475683858
minerha01,Harold Miner,NBA,1994,SG,22,MIA,63,1358,1.9,0.7,2.7,-0.191992282
geigema01,Matt Geiger,NBA,1994,C,24,MIA,72,1199,3.1,1.4,4.5,1.946613589
burtowi01,Willie Burton,NBA,1994,SF,25,MIA,53,697,0.9,0.7,1.6,0.115671119
askinke01,Keith Askins,NBA,1994,SF,26,MIA,37,319,-0.1,0.4,0.3,-0.379341339
kesslal01,Alec Kessler,NBA,1994,PF,27,MIA,15,66,0.1,0,0.1,-0.04055338
bolma01,Manute Bol,NBA,1994,C,31,MIA,8,61,-0.3,0.1,-0.3,-0.429905397
wileymo01,Morlon Wiley,NBA,1994,PG,27,MIA,4,34,-0.1,0,-0.1,-0.172406287
alexaga01,Gary Alexander,NBA,1994,PF,24,MIA,4,12,0,0,0,-0.02555516
bakervi01,Vin Baker,NBA,1994,C,22,MIL,82,2560,2.6,1.7,4.4,-1.051767483
normake01,Ken Norman,NBA,1994,SF,29,MIL,82,2539,0.6,1.3,1.9,-3.507045953
murdoer01,Eric Murdock,NBA,1994,PG,25,MIL,82,2533,5.1,2.2,7.2,1.805731627
edwarbl01,Blue Edwards,NBA,1994,SF,28,MIL,82,2322,1.7,1.2,2.9,-2.044923475
dayto01,Todd Day,NBA,1994,SG,24,MIL,76,2127,0.6,1.5,2.1,-2.429652123
maybele01,Lee Mayberry,NBA,1994,PG,23,MIL,82,1472,0.1,0.3,0.4,-2.734766303
brickfr01,Frank Brickowski,NBA,1994,C,34,MIL,43,1441,0.8,1.1,1.9,-1.168748806
barryjo01,Jon Barry,NBA,1994,SG,24,MIL,72,1242,0.8,1.3,2.1,-0.544959068
stronde01,Derek Strong,NBA,1994,PF,25,MIL,67,1131,1.3,0.8,2.1,-0.308573837
lohaubr01,Brad Lohaus,NBA,1994,PF,29,MIL,67,962,-0.7,0.8,0.1,-1.948671999
aventan01,Anthony Avent,NBA,1994,PF,24,MIL,33,695,-0.1,0.4,0.3,-1.180069688
schayda01,Danny Schayes,NBA,1994,C,34,MIL,23,230,-0.2,0.1,0,-0.489807235
cookan01,Anthony Cook,NBA,1994,PF,26,MIL,23,201,0,0.2,0.1,-0.328048931
courtjo01,Joe Courtney,NBA,1994,PF,24,MIL,19,177,-0.2,0.1,-0.1,-0.476938611
gminsmi01,Mike Gminski,NBA,1994,C,34,MIL,8,54,-0.2,0,-0.2,-0.31499822
fostegr01,Greg Foster,NBA,1994,PF,25,MIL,3,19,0,0,0,-0.040462337
laettch01,Christian Laettner,NBA,1994,PF,24,MIN,70,2428,1.4,2.6,4.1,-1.070660722
rideris01,Isaiah Rider,NBA,1994,SG,22,MIN,79,2415,0.9,0.8,1.7,-3.442975965
willimi02,Micheal Williams,NBA,1994,PG,27,MIN,71,2206,4.1,1.5,5.6,0.902109739
westdo01,Doug West,NBA,1994,SG,26,MIN,72,2182,1.6,0.9,2.6,-2.04677994
persoch01,Chuck Person,NBA,1994,SF,29,MIN,77,2029,0.4,0.8,1.2,-3.120951649
brownmi01,Mike Brown,NBA,1994,C,30,MIN,82,1921,0,1.6,1.5,-2.590955209
smithch03,Chris Smith,NBA,1994,PG,23,MIN,80,1617,0.4,0.5,0.9,-2.54355782
baileth01,Thurl Bailey,NBA,1994,PF,32,MIN,79,1297,1.9,0.7,2.6,-0.162086885
longllu01,Luc Longley,NBA,1994,C,25,MIN,49,989,-0.4,1.3,0.9,-1.20617111
frankte01,Tellis Frank,NBA,1994,PF,28,MIN,67,959,0.2,0.9,1.1,-0.942283209
maxeyma01,Marlon Maxey,NBA,1994,PF,24,MIN,55,626,0.9,0.7,1.7,0.366872483
kingst01,Stacey King,NBA,1994,C,27,MIN,18,516,0,0.4,0.4,-0.698871883
davisbr02,Brian Davis,NBA,1994,SF,23,MIN,68,374,-0.2,0.2,0,-0.796469156
jacksst01,Stanley Jackson,NBA,1994,SG,23,MIN,17,92,0.1,0.1,0.2,0.004077106
willico01,Corey Williams,NBA,1994,PG,23,MIN,4,46,0,0,0,-0.097961447
guibean01,Andres Guibert,NBA,1994,C,25,MIN,5,33,-0.2,0,-0.2,-0.27027669
anderke01,Kenny Anderson,NBA,1994,PG,23,NJN,82,3135,4.3,3.2,7.5,0.82371443
colemde01,Derrick Coleman,NBA,1994,PF,26,NJN,77,2778,5.5,4.4,9.9,3.983980442
edwarke01,Kevin Edwards,NBA,1994,SG,28,NJN,82,2727,2.5,2.6,5.1,-0.707410127
gilliar01,Armen Gilliam,NBA,1994,PF,29,NJN,82,1969,4.6,2.2,6.8,2.606824151
brownpj01,P.J. Brown,NBA,1994,C,24,NJN,79,1950,1.4,2.8,4.2,0.047286488
benjabe01,Benoit Benjamin,NBA,1994,C,29,NJN,77,1817,1.4,2.6,4.1,0.230522845
morrich01,Chris Morris,NBA,1994,SF,28,NJN,50,1349,2.2,1.6,3.8,0.927174088
newmajo01,Johnny Newman,NBA,1994,SF,30,NJN,63,1268,1.6,1.1,2.7,-0.000328581
willija01,Jayson Williams,NBA,1994,PF,25,NJN,70,877,0.7,1.1,1.8,-0.067656282
wesleda01,David Wesley,NBA,1994,PG,23,NJN,60,542,-0.1,0.7,0.6,-0.554241397
waltere01,Rex Walters,NBA,1994,SG,23,NJN,48,386,0.8,0.4,1.2,0.377975684
schindw01,Dwayne Schintzius,NBA,1994,C,25,NJN,30,319,-0.3,0.5,0.2,-0.479341339
robinru01,Rumeal Robinson,NBA,1994,PG,27,NJN,17,301,-0.5,0.3,-0.2,-0.841008599
mahorri01,Rick Mahorn,NBA,1994,PF,35,NJN,28,226,0.2,0.2,0.5,0.018711152
anderro01,Ron Anderson,NBA,1994,SF,35,NJN,11,176,0.2,0.2,0.3,-0.074809014
jamerda01,Dave Jamerson,NBA,1994,SG,26,NJN,4,10,-0.1,0,-0.1,-0.121295967
ewingpa01,Patrick Ewing,NBA,1994,C,31,NYK,79,2972,5.1,8,13.1,6.770838688
oaklech01,Charles Oakley,NBA,1994,PF,30,NYK,82,2932,3.7,6.8,10.5,4.256022555
starkjo01,John Starks,NBA,1994,SG,28,NYK,59,2057,2.1,3.7,5.8,1.419419644
anthogr01,Greg Anthony,NBA,1994,PG,26,NYK,80,1994,1.6,3.9,5.5,1.253584234
masonan01,Anthony Mason,NBA,1994,PF,27,NYK,73,1903,1.6,3.3,4.9,0.847377531
bonnean01,Anthony Bonner,NBA,1994,SF,25,NYK,73,1402,0.9,3.2,4.1,1.114305464
davishu01,Hubert Davis,NBA,1994,SG,23,NYK,56,1333,2.3,1.9,4.2,1.361247635
harpede01,Derek Harper,NBA,1994,PG,32,NYK,54,1311,1.5,2.5,4,1.208098762
smithch01,Charles Smith,NBA,1994,SF,28,NYK,43,1105,0.4,2,2.4,0.046795676
blackro01,Rolando Blackman,NBA,1994,SG,34,NYK,55,969,0.9,1.5,2.4,0.336420824
willihe01,Herb Williams,NBA,1994,C,35,NYK,70,774,-0.2,1.7,1.6,-0.048307825
riverdo01,Doc Rivers,NBA,1994,PG,32,NYK,19,499,0.6,0.9,1.5,0.43733126
campbto01,Tony Campbell,NBA,1994,SF,31,NYK,22,379,0.3,0.7,1.1,0.292882861
gaineco01,Corey Gaines,NBA,1994,SG,28,NYK,18,78,0.4,0.1,0.6,0.43389146
anderer01,Eric Anderson,NBA,1994,PF,23,NYK,11,39,0,0.1,0.1,0.01694573
paddige01,Gerald Paddio,NBA,1994,SF,28,NYK,3,8,0,0,0,-0.017036773
onealsh01,Shaquille O'Neal,NBA,1994,C,21,ORL,81,3224,12.1,4.8,16.9,10.03418033
hardaan01,Anfernee Hardaway,NBA,1994,PG,22,ORL,82,3015,3.8,3.3,7.1,0.679266031
anderni01,Nick Anderson,NBA,1994,SG,26,ORL,81,2811,4.6,3,7.6,1.613703752
skilesc01,Scott Skiles,NBA,1994,PG,29,ORL,82,2303,3.5,0.9,4.4,-0.504461138
scottde01,Dennis Scott,NBA,1994,SF,25,ORL,82,2283,3.4,1.5,5,0.138130796
turneje01,Jeff Turner,NBA,1994,PF,31,ORL,68,1536,0.4,1,1.4,-1.87106049
royaldo01,Donald Royal,NBA,1994,SF,27,ORL,74,1357,2.6,1.2,3.8,0.910137315
bowiean01,Anthony Bowie,NBA,1994,SG,30,ORL,70,948,0.6,0.7,1.3,-0.718857646
krystla01,Larry Krystkowiak,NBA,1994,PF,29,ORL,34,682,0.5,0.5,1,-0.452384931
aventan01,Anthony Avent,NBA,1994,PF,24,ORL,41,676,-0.5,0.6,0.1,-1.339607351
rollitr01,Tree Rollins,NBA,1994,C,38,ORL,45,384,0.4,0.5,0.9,0.082234878
kitegr01,Greg Kite,NBA,1994,C,32,ORL,29,309,-0.4,0.3,-0.1,-0.758045372
greenli01,Litterial Green,NBA,1994,PG,23,ORL,29,126,0,0.1,0.1,-0.168329181
towerke01,Keith Tower,NBA,1994,C,23,ORL,11,32,0,0,0,-0.068147094
lichtto01,Todd Lichti,NBA,1994,SG,27,ORL,4,20,0,0,0,-0.042591933
willilo01,Lorenzo Williams,NBA,1994,PF,24,ORL,3,19,0,0,0,-0.040462337
hammige01,Geert Hammink,NBA,1994,C,24,ORL,1,3,0,0,0,-0.00638879
cookan01,Anthony Cook,NBA,1994,PF,26,ORL,2,2,0,0,0,-0.004259193
weathcl01,Clarence Weatherspoon,NBA,1994,SF,23,PHI,82,3147,3.1,2.8,6,-0.70184073
barroda01,Dana Barros,NBA,1994,PG,26,PHI,81,2519,3.9,0.8,4.7,-0.664454019
perryti01,Tim Perry,NBA,1994,PF,28,PHI,80,2336,1.3,1.3,2.6,-2.374737828
hornaje01,Jeff Hornacek,NBA,1994,SG,30,PHI,53,1994,2.7,1,3.7,-0.546415766
woolror01,Orlando Woolridge,NBA,1994,SF,34,PHI,74,1955,0.7,0.7,1.5,-2.663361496
bradlsh01,Shawn Bradley,NBA,1994,C,21,PHI,49,1385,-2.7,1.6,-1.1,-4.049491392
dawkijo01,Johnny Dawkins,NBA,1994,PG,30,PHI,72,1343,0.6,0.6,1.1,-1.760048332
leckner01,Eric Leckner,NBA,1994,C,27,PHI,71,1163,0.1,0.8,0.9,-1.576720931
malonje01,Jeff Malone,NBA,1994,SG,32,PHI,27,903,1.3,0,1.3,-0.623025796
grahagr01,Greg Graham,NBA,1994,SG,23,PHI,70,889,-0.5,0.6,0.1,-1.793211442
kiddwa01,Warren Kidd,NBA,1994,PF,23,PHI,68,884,0.8,0.6,1.4,-0.482563459
malonmo01,Moses Malone,NBA,1994,C,38,PHI,55,618,0.6,0.5,1,-0.316090744
greense01,Sean Green,NBA,1994,SG,23,PHI,35,332,-1.1,0.2,-0.9,-1.607026095
austiis01,Isaac Austin,NBA,1994,C,24,PHI,14,201,0,0.2,0.2,-0.228048931
bolma01,Manute Bol,NBA,1994,C,31,PHI,4,49,0,0.1,0.1,-0.004350237
edwarbi01,Bill Edwards,NBA,1994,PF,22,PHI,3,44,-0.3,0.1,-0.3,-0.393702254
currymi01,Michael Curry,NBA,1994,SG,25,PHI,10,43,-0.2,0,-0.2,-0.291572657
majerda01,Dan Majerle,NBA,1994,SG,28,PHO,80,3207,5,2.3,7.3,0.47038347
greenac01,A.C. Green,NBA,1994,PF,30,PHO,82,2825,6.7,2.6,9.3,3.283889399
johnske02,Kevin Johnson,NBA,1994,PG,27,PHO,67,2449,7,1.7,8.7,3.484617748
barklch01,Charles Barkley,NBA,1994,PF,30,PHO,65,2298,5.6,3.3,8.8,3.906186846
milleol01,Oliver Miller,NBA,1994,C,23,PHO,69,1786,2.2,3.1,5.3,1.496540342
cebalce01,Cedric Ceballos,NBA,1994,SF,24,PHO,53,1602,4.1,1.4,5.5,2.08838613
aingeda01,Danny Ainge,NBA,1994,SG,34,PHO,68,1555,1.9,1,2.8,-0.511522826
westma01,Mark West,NBA,1994,C,33,PHO,82,1236,0.8,1.6,2.4,-0.232181488
johnsfr01,Frank Johnson,NBA,1994,PG,35,PHO,70,875,0.6,0.6,1.2,-0.663397089
kleinjo01,Joe Kleine,NBA,1994,C,32,PHO,74,848,0.8,0.8,1.6,-0.205897979
perryel01,Elliot Perry,NBA,1994,PG,24,PHO,27,432,-0.1,0.4,0.3,-0.619985763
mustaje01,Jerrod Mustaf,NBA,1994,PF,24,PHO,33,196,-0.2,0.2,0,-0.417400948
courtjo01,Joe Courtney,NBA,1994,PF,24,PHO,33,168,0.4,0.1,0.5,0.142227759
coopedu01,Duane Cooper,NBA,1994,PG,24,PHO,23,136,-0.2,0,-0.1,-0.389625148
mackema01,Malcolm Mackey,NBA,1994,C,23,PHO,22,69,0,0.1,0.1,-0.04694217
henrysk01,Skeeter Henry,NBA,1994,SG,26,PHO,4,15,0,0,0,-0.03194395
knighne01,Negele Knight,NBA,1994,PG,26,PHO,1,8,0,0,0,-0.017036773
stricro02,Rod Strickland,NBA,1994,PG,27,POR,82,2889,6.3,3,9.3,3.147595212
robincl02,Clifford Robinson,NBA,1994,C,27,POR,82,2853,3.7,3.7,7.5,1.424260692
willibu01,Buck Williams,NBA,1994,PF,33,POR,81,2636,4.7,3.2,7.9,2.28638317
drexlcl01,Clyde Drexler,NBA,1994,SG,31,POR,68,2334,4.2,2.7,6.8,1.829521365
grantha01,Harvey Grant,NBA,1994,SF,28,POR,77,2112,1.7,2.2,3.9,-0.597708173
portete01,Terry Porter,NBA,1994,PG,30,POR,77,2074,3.5,1.8,5.4,0.9832165
bryanma01,Mark Bryant,NBA,1994,C,28,POR,79,1441,0.9,1.4,2.3,-0.768748806
kerseje01,Jerome Kersey,NBA,1994,SF,31,POR,78,1276,1.1,2,3.2,0.482634645
murratr01,Tracy Murray,NBA,1994,SF,22,POR,66,820,1.5,0.7,2.2,0.453730728
robinja02,James Robinson,NBA,1994,PG,23,POR,58,673,-0.5,0.7,0.2,-1.233218561
smithre01,Reggie Smith,NBA,1994,PF,23,POR,43,316,0,0.4,0.4,-0.272952549
jacksja01,Jaren Jackson,NBA,1994,SG,26,POR,29,187,-0.1,0.1,0,-0.398234578
dudlech02,Chris Dudley,NBA,1994,C,28,POR,6,86,-0.1,0.1,0,-0.183145314
thompke01,Kevin Thompson,NBA,1994,C,22,POR,14,58,-0.1,0,0,-0.123516607
richmmi01,Mitch Richmond,NBA,1994,SG,28,SAC,78,2897,5.2,1.2,6.4,0.230558438
simmoli01,Lionel Simmons,NBA,1994,SF,25,SAC,75,2702,1.5,2.3,3.8,-1.95417021
webbsp01,Spud Webb,NBA,1994,PG,30,SAC,79,2567,4,1.1,5.1,-0.36667466
tisdawa01,Wayman Tisdale,NBA,1994,PF,29,SAC,79,2557,3.8,1.6,5.4,-0.045378693
williwa02,Walt Williams,NBA,1994,SF,23,SAC,57,1356,-1.7,1,-0.7,-3.587733089
wilsotr01,Trevor Wilson,NBA,1994,PF,25,SAC,52,1095,-0.1,0.7,0.5,-1.831908357
polynol01,Olden Polynice,NBA,1994,C,29,SAC,31,1052,1.4,0.9,2.2,-0.0403357
brownra02,Randy Brown,NBA,1994,PG,25,SAC,61,1041,-0.4,0.8,0.4,-1.816910137
chilcpe01,Pete Chilcutt,NBA,1994,PF,25,SAC,46,974,0.2,1.1,1.3,-0.774227159
smithla02,LaBradford Smith,NBA,1994,SG,24,SAC,59,829,0.1,0.4,0.5,-1.265435642
causwdu01,Duane Causwell,NBA,1994,C,25,SAC,41,674,0.4,0.8,1.2,-0.235348158
peplomi01,Mike Peplowski,NBA,1994,C,23,SAC,55,667,0.3,0.7,0.9,-0.520440981
hurlebo01,Bobby Hurley,NBA,1994,PG,22,SAC,19,499,-0.6,0.1,-0.5,-1.56266874
spencan01,Andre Spencer,NBA,1994,SF,29,SAC,23,286,0.4,0.3,0.7,0.090935352
breuera01,Randy Breuer,NBA,1994,C,33,SAC,26,247,-0.3,0.3,0,-0.526010378
lesji01,Jim Les,NBA,1994,PG,30,SAC,18,169,0.3,0.1,0.3,-0.059901838
burnsev01,Evers Burns,NBA,1994,PF,22,SAC,23,143,-0.1,0.1,0.1,-0.204532324
robinda01,David Robinson,NBA,1994,C,28,SAS,80,3241,13.3,6.7,20,13.09797718
rodmade01,Dennis Rodman,NBA,1994,PF,32,SAS,79,2989,3.3,5.4,8.7,2.334635544
ellisda01,Dale Ellis,NBA,1994,SF,33,SAS,77,2590,5.5,2.1,7.6,2.084344617
anderwi01,Willie Anderson,NBA,1994,SG,27,SAS,80,2488,3.2,2.3,5.6,0.301563478
delnevi01,Vinny Del Negro,NBA,1994,SG,27,SAS,77,1949,4,1.7,5.7,1.549416084
knighne01,Negele Knight,NBA,1994,PG,26,SAS,64,1430,2.2,1,3.3,0.254676758
reidjr01,J.R. Reid,NBA,1994,PF,25,SAS,70,1344,1.5,1.5,3,0.137822072
cummite01,Terry Cummings,NBA,1994,PF,32,SAS,59,1133,0.4,1.4,1.8,-0.61283303
daniell01,Lloyd Daniels,NBA,1994,SG,26,SAS,65,980,0.2,0.9,1.1,-0.98700474
floydsl01,Sleepy Floyd,NBA,1994,PG,33,SAS,53,737,-1,0.6,-0.4,-1.969512748
carran01,Antoine Carr,NBA,1994,PF,32,SAS,34,465,0.7,0.5,1.2,0.209737547
whitnch01,Chris Whitney,NBA,1994,PG,22,SAS,40,339,-0.7,0.3,-0.3,-1.021933272
haleyja01,Jack Haley,NBA,1994,PF,30,SAS,28,94,0,0.1,0.1,-0.100182087
nevitch01,Chuck Nevitt,NBA,1994,C,34,SAS,1,1,0,0,0,-0.002129597
paytoga01,Gary Payton,NBA,1994,PG,25,SEA,82,2881,5.2,4.1,9.3,3.164631985
schrede01,Detlef Schrempf,NBA,1994,SF,31,SEA,81,2728,5.1,3.2,8.4,2.590460276
kempsh01,Shawn Kemp,NBA,1994,PF,24,SEA,79,2597,5.6,6,11.7,6.16943744
gillke01,Kendall Gill,NBA,1994,SG,25,SEA,79,2435,3.1,3.6,6.7,1.514432101
perkisa01,Sam Perkins,NBA,1994,PF,32,SEA,81,2170,4.2,2.8,7,2.37877522
mcmilna01,Nate McMillan,NBA,1994,PG,29,SEA,73,1887,1.5,4.5,6,1.981451078
cagemi01,Michael Cage,NBA,1994,C,32,SEA,82,1708,1.9,3,4.9,1.262648883
askewvi01,Vincent Askew,NBA,1994,SG,27,SEA,80,1690,3.9,2.1,6,2.400981623
piercri01,Ricky Pierce,NBA,1994,SG,34,SEA,51,1022,2.9,1.1,4,1.8235522
johnser02,Ervin Johnson,NBA,1994,C,26,SEA,45,280,0,0.7,0.7,0.103712932
schefst01,Steve Scheffler,NBA,1994,C,26,SEA,35,152,0.5,0.2,0.7,0.376301306
kingch01,Chris King,NBA,1994,SF,24,SEA,15,86,-0.1,0.1,0,-0.183145314
kingri01,Rich King,NBA,1994,C,24,SEA,27,78,0,0.1,0.1,-0.06610854
fordal01,Alphonso Ford,NBA,1994,PG,22,SEA,6,16,0,0,0.1,0.065926453
malonka01,Karl Malone,NBA,1994,PF,30,UTA,82,3329,7.4,6.1,13.4,6.310572676
stockjo01,John Stockton,NBA,1994,PG,31,UTA,82,2969,9.3,4,13.2,6.877227478
spencfe01,Felton Spencer,NBA,1994,C,26,UTA,79,2210,1.4,3.2,4.7,-0.006408647
corbity01,Tyrone Corbin,NBA,1994,SF,31,UTA,82,2149,1.6,2.8,4.4,-0.17650325
chambto01,Tom Chambers,NBA,1994,PF,34,UTA,80,1838,1.8,2.1,3.9,-0.014198685
malonje01,Jeff Malone,NBA,1994,SG,32,UTA,50,1657,1.9,1,2.9,-0.628741687
humphja01,Jay Humphries,NBA,1994,SG,31,UTA,75,1619,0.5,1.6,2,-1.447817014
russebr01,Bryon Russell,NBA,1994,SF,23,UTA,67,1121,0.4,1.7,2.1,-0.28727787
benoida01,David Benoit,NBA,1994,SF,25,UTA,55,1070,0.1,1.5,1.6,-0.67866844
hornaje01,Jeff Hornacek,NBA,1994,SG,30,UTA,27,826,2.4,0.8,3.1,1.340953148
bondwa01,Walter Bond,NBA,1994,SG,24,UTA,56,559,0.5,0.6,1,-0.19044454
crottjo01,John Crotty,NBA,1994,PG,24,UTA,45,313,0.7,0.3,1,0.333436241
wrighlu01,Luther Wright,NBA,1994,C,22,UTA,15,92,-0.2,0.1,-0.1,-0.295922894
howarst01,Stephen Howard,NBA,1994,SF,23,UTA,9,53,0.1,0.1,0.2,0.087131376
williaa01,Aaron Williams,NBA,1994,PF,22,UTA,6,12,-0.1,0,-0.1,-0.12555516
jamerda01,Dave Jamerson,NBA,1994,SG,26,UTA,1,4,0,0,0,-0.008518387
mornida01,Darren Morningstar,NBA,1994,C,24,UTA,1,4,0,0,0,-0.008518387
gallach01,Chad Gallagher,NBA,1994,C,24,UTA,2,3,0.1,0,0.1,0.09361121
greense01,Sean Green,NBA,1994,SG,23,UTA,1,2,0,0,0,-0.004259193
guglito01,Tom Gugliotta,NBA,1994,PF,24,WSB,78,2795,1.1,2.7,3.8,-2.152222701
macledo01,Don MacLean,NBA,1994,SF,24,WSB,75,2487,5.3,0.3,5.6,0.303693074
adamsmi01,Michael Adams,NBA,1994,PG,31,WSB,70,2337,2.9,0.2,3.1,-1.876867425
chapmre01,Rex Chapman,NBA,1994,SG,26,WSB,60,2025,4.2,-0.3,3.9,-0.412433263
cheanca01,Calbert Cheaney,NBA,1994,SG,22,WSB,65,1604,1,0.2,1.2,-2.215873063
duckwke01,Kevin Duckworth,NBA,1994,C,29,WSB,69,1485,-1.1,0.6,-0.5,-3.662451059
walkeke01,Kenny Walker,NBA,1994,SF,29,WSB,73,1397,1.5,0.4,1.9,-1.075046552
butlemi02,Mitchell Butler,NBA,1994,SG,23,WSB,75,1321,0.7,0.4,1.1,-1.713197205
ellispe01,Pervis Ellison,NBA,1994,C,26,WSB,47,1178,0.3,0.5,0.7,-1.808664881
pricebr01,Brent Price,NBA,1994,PG,25,WSB,65,1035,0.5,0.2,0.7,-1.504132557
overtdo01,Doug Overton,NBA,1994,PG,24,WSB,61,749,-0.4,0,-0.4,-1.995067908
muresgh01,Gheorghe Muresan,NBA,1994,C,22,WSB,54,650,0.6,0.7,1.3,-0.084237837
conloma01,Marty Conlon,NBA,1994,C,26,WSB,14,201,0.3,0.1,0.3,-0.128048931
anderro01,Ron Anderson,NBA,1994,SF,35,WSB,10,180,0.1,0,0.1,-0.283327401
paddige01,Gerald Paddio,NBA,1994,SF,28,WSB,8,74,0,0,0,-0.157590154
gazean01,Andrew Gaze,NBA,1994,SG,28,WSB,7,70,0.1,0,0.1,-0.049071767
smithla02,LaBradford Smith,NBA,1994,SG,24,WSB,7,48,0.3,0,0.3,0.19777936
stewala01,Larry Stewart,NBA,1994,SF,25,WSB,3,35,0,0,0.1,0.025464116
horfoti01,Tito Horford,NBA,1994,C,28,WSB,3,28,-0.1,0,0,-0.059628707
bolma01,Manute Bol,NBA,1994,C,31,WSB,2,6,0,0,0,-0.01277758
willike02,Kevin Willis,NBA,1993,PF,30,ATL,80,2878,3,3,6,-0.082326781
blaylmo01,Mookie Blaylock,NBA,1993,PG,25,ATL,80,2820,4.4,2.6,7,1.040249645
wilkido01,Dominique Wilkins,NBA,1993,SF,33,ATL,71,2647,9.1,1.4,10.5,4.905865536
augmost01,Stacey Augmon,NBA,1993,SG,24,ATL,73,2112,2.5,1.2,3.7,-0.763472606
koncajo01,Jon Koncak,NBA,1993,C,29,ATL,78,1975,0.8,2.2,3.1,-1.073938635
ferredu01,Duane Ferrell,NBA,1993,SF,27,ATL,82,1736,2.1,0.7,2.8,-0.868839226
keefead01,Adam Keefe,NBA,1993,PF,22,ATL,82,1549,1.9,1.4,3.3,0.026364078
grahapa01,Paul Graham,NBA,1993,SG,25,ATL,80,1508,0.7,1.2,1.9,-1.286987069
maystr01,Travis Mays,NBA,1993,PG,24,ATL,49,787,0.1,0.2,0.3,-1.363235294
hensost01,Steve Henson,NBA,1993,PG,24,ATL,53,719,0.8,0.4,1.1,-0.419525002
wileymo01,Morlon Wiley,NBA,1993,PG,26,ATL,25,354,-0.1,0.3,0.2,-0.548138874
rasmubl01,Blair Rasmussen,NBA,1993,C,30,ATL,22,283,-0.2,0.2,0,-0.598088422
fostegr01,Greg Foster,NBA,1993,PF,24,ATL,33,205,0,0.2,0.2,-0.233244263
sandeje01,Jeff Sanders,NBA,1993,PF,27,ATL,9,120,-0.2,0.1,-0.1,-0.353606398
breuera01,Randy Breuer,NBA,1993,C,32,ATL,12,107,0,0.1,0.1,-0.126132372
stivral01,Alex Stivrins,NBA,1993,PF,30,ATL,5,15,0,0,0,-0.0317008
spencan01,Andre Spencer,NBA,1993,SF,28,ATL,3,15,-0.1,0,-0.1,-0.1317008
lewisre01,Reggie Lewis,NBA,1993,SG,27,BOS,80,3144,5.4,3,8.3,1.65551237
gamblke01,Kevin Gamble,NBA,1993,SF,27,BOS,82,2541,4.5,2.1,6.6,1.229884521
brownde01,Dee Brown,NBA,1993,PG,24,BOS,80,2254,3.6,2.7,6.4,1.636426489
mcdanxa01,Xavier McDaniel,NBA,1993,PF,29,BOS,82,2215,1.9,2.5,4.4,-0.281151431
parisro01,Robert Parish,NBA,1993,C,39,BOS,79,2146,3.4,3.4,6.8,2.264672248
douglsh01,Sherman Douglas,NBA,1993,PG,26,BOS,79,1932,1.5,1.1,2.6,-1.483063009
mchalke01,Kevin McHale,NBA,1993,PF,35,BOS,71,1656,1.2,1.6,2.8,-0.699768294
abdelal01,Alaa Abdelnaby,NBA,1993,PF,24,BOS,63,1152,0.7,1.2,1.9,-0.534621422
kleinjo01,Joe Kleine,NBA,1993,C,31,BOS,78,1129,0.2,1.3,1.5,-0.886013529
foxri01,Rick Fox,NBA,1993,SF,23,BOS,71,1082,0.7,1.3,2.1,-0.186684356
willilo01,Lorenzo Williams,NBA,1993,PF,23,BOS,22,151,0,0.3,0.3,-0.019121384
pincked01,Ed Pinckney,NBA,1993,PF,29,BOS,7,151,0.1,0.2,0.3,-0.019121384
baglejo01,John Bagley,NBA,1993,PG,32,BOS,10,97,-0.4,0.1,-0.3,-0.504998505
webbma01,Marcus Webb,NBA,1993,PF,22,BOS,9,51,0.1,0,0.1,-0.007782719
kofoeba01,Bart Kofoed,NBA,1993,SG,28,BOS,7,41,0,0,0,-0.086648853
battlke01,Kenny Battle,NBA,1993,SG,28,BOS,3,29,0.1,0,0.1,0.038711787
wolfjo01,Joe Wolf,NBA,1993,C,28,BOS,2,9,-0.1,0,-0.1,-0.11902048
johnsla02,Larry Johnson,NBA,1993,PF,23,CHH,82,3323,7.1,2.5,9.6,2.57721616
